condition,scene_code,transition,probability
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0.5
RAW,S,L->C,0.5
RAW,S,L->R,0
RAW,S,C->L,0.20000000000000001
RAW,S,C->C,0.80000000000000004
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,1
RAW,S,R->R,0
RAW,S,L->L,0.5
RAW,S,L->C,0.5
RAW,S,L->R,0
RAW,S,C->L,0.33333333333333331
RAW,S,C->C,0.66666666666666663
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,0.94999999999999996
RAW,S,C->R,0.050000000000000003
RAW,S,R->L,0
RAW,S,R->C,1
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0.5
RAW,S,L->C,0.5
RAW,S,L->R,0
RAW,S,C->L,0.038461538461538401
RAW,S,C->C,0.92307692307692324
RAW,S,C->R,0.038461538461538401
RAW,S,R->L,0
RAW,S,R->C,0.5
RAW,S,R->R,0.5
RAW,S,L->L,0.33333333333333331
RAW,S,L->C,0.66666666666666663
RAW,S,L->R,0
RAW,S,C->L,0.085106382978723402
RAW,S,C->C,0.8936170212765957
RAW,S,C->R,0.021276595744680799
RAW,S,R->L,0
RAW,S,R->C,0.5
RAW,S,R->R,0.5
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,1
RAW,S,L->R,0
RAW,S,C->L,0.083333333333333301
RAW,S,C->C,0.91666666666666663
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,1
RAW,S,L->R,0
RAW,S,C->L,0.03125
RAW,S,C->C,0.96875
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0.44444444444444442
RAW,S,L->C,0.55555555555555558
RAW,S,L->R,0
RAW,S,C->L,0.018248175182481698
RAW,S,C->C,0.98175182481751821
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,0.7142857142857143
RAW,S,C->R,0.2857142857142857
RAW,S,R->L,0
RAW,S,R->C,0.40000000000000002
RAW,S,R->R,0.59999999999999998
RAW,S,L->L,0
RAW,S,L->C,0
RAW,S,L->R,0
RAW,S,C->L,0
RAW,S,C->C,1
RAW,S,C->R,0
RAW,S,R->L,0
RAW,S,R->C,0
RAW,S,R->R,0
HUD,S,L->L,0.5
HUD,S,L->C,0.5
HUD,S,L->R,0
HUD,S,C->L,0.017543859649122799
HUD,S,C->C,0.98245614035087725
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.125
HUD,S,C->C,0.875
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.95833333333333337
HUD,S,C->R,0.041666666666666602
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.5
HUD,S,L->C,0.5
HUD,S,L->R,0
HUD,S,C->L,0.33333333333333331
HUD,S,C->C,0.66666666666666663
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.0277777777777777
HUD,S,C->C,0.97222222222222221
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.92307692307692324
HUD,S,C->R,0.0769230769230769
HUD,S,R->L,0
HUD,S,R->C,0.66666666666666663
HUD,S,R->R,0.33333333333333331
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0.5
HUD,S,R->R,0.5
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.93181818181818177
HUD,S,C->R,0.068181818181818094
HUD,S,R->L,0
HUD,S,R->C,0.75
HUD,S,R->R,0.25
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.80952380952380953
HUD,S,C->R,0.19047619047619041
HUD,S,R->L,0
HUD,S,R->C,0.80000000000000004
HUD,S,R->R,0.20000000000000001
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.0454545454545454
HUD,S,C->C,0.95454545454545459
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.5
HUD,S,L->C,0.5
HUD,S,L->R,0
HUD,S,C->L,0.0185185185185185
HUD,S,C->C,0.98148148148148162
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.0294117647058823
HUD,S,C->C,0.97058823529411764
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.071428571428571397
HUD,S,C->C,0.9285714285714286
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.8571428571428571
HUD,S,C->R,0.14285714285714279
HUD,S,R->L,0
HUD,S,R->C,0.66666666666666663
HUD,S,R->R,0.33333333333333331
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.93939393939393945
HUD,S,C->R,0.060606060606060601
HUD,S,R->L,0
HUD,S,R->C,0.5
HUD,S,R->R,0.5
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0.10000000000000001
HUD,S,C->C,0.90000000000000002
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.66666666666666663
HUD,S,C->R,0.33333333333333331
HUD,S,R->L,0
HUD,S,R->C,0.2857142857142857
HUD,S,R->R,0.7142857142857143
HUD,S,L->L,1
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0.037037037037037
HUD,S,C->C,0.9629629629629628
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.034482758620689599
HUD,S,C->C,0.89655172413793105
HUD,S,C->R,0.068965517241379296
HUD,S,R->L,0
HUD,S,R->C,0.40000000000000002
HUD,S,R->R,0.59999999999999998
HUD,S,L->L,0.5
HUD,S,L->C,0.47058823529411759
HUD,S,L->R,0.0294117647058823
HUD,S,C->L,0.074561403508771898
HUD,S,C->C,0.88157894736842102
HUD,S,C->R,0.043859649122807001
HUD,S,R->L,0
HUD,S,R->C,0.7142857142857143
HUD,S,R->R,0.2857142857142857
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.5
HUD,S,L->C,0.5
HUD,S,L->R,0
HUD,S,C->L,0.041237113402061799
HUD,S,C->C,0.95876288659793818
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.91666666666666663
HUD,S,C->R,0.083333333333333301
HUD,S,R->L,0
HUD,S,R->C,0.5
HUD,S,R->R,0.5
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.94444444444444442
HUD,S,C->R,0.055555555555555497
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.065217391304347797
HUD,S,C->C,0.89130434782608692
HUD,S,C->R,0.043478260869565202
HUD,S,R->L,0
HUD,S,R->C,0.40000000000000002
HUD,S,R->R,0.59999999999999998
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.6428571428571429
HUD,S,L->C,0.3571428571428571
HUD,S,L->R,0
HUD,S,C->L,0.1020408163265306
HUD,S,C->C,0.81632653061224492
HUD,S,C->R,0.0816326530612244
HUD,S,R->L,0
HUD,S,R->C,0.40000000000000002
HUD,S,R->R,0.59999999999999998
HUD,S,L->L,0.40000000000000002
HUD,S,L->C,0.59999999999999998
HUD,S,L->R,0
HUD,S,C->L,0.083333333333333301
HUD,S,C->C,0.91666666666666663
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.66666666666666663
HUD,S,L->C,0.33333333333333331
HUD,S,L->R,0
HUD,S,C->L,0.125
HUD,S,C->C,0.875
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.125
HUD,S,C->C,0.875
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.96428571428571441
HUD,S,C->R,0.035714285714285698
HUD,S,R->L,0
HUD,S,R->C,0.5
HUD,S,R->R,0.5
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.055555555555555497
HUD,S,C->C,0.88888888888888884
HUD,S,C->R,0.055555555555555497
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.068965517241379296
HUD,S,C->C,0.89655172413793105
HUD,S,C->R,0.034482758620689599
HUD,S,R->L,1
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.625
HUD,S,L->C,0.375
HUD,S,L->R,0
HUD,S,C->L,0.0625
HUD,S,C->C,0.83333333333333337
HUD,S,C->R,0.1041666666666666
HUD,S,R->L,0
HUD,S,R->C,0.5714285714285714
HUD,S,R->R,0.42857142857142849
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.94999999999999996
HUD,S,C->R,0.050000000000000003
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,1
HUD,S,L->L,0.5
HUD,S,L->C,0.5
HUD,S,L->R,0
HUD,S,C->L,0.055555555555555497
HUD,S,C->C,0.86111111111111116
HUD,S,C->R,0.083333333333333301
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.5
HUD,S,L->C,0.5
HUD,S,L->R,0
HUD,S,C->L,0.050000000000000003
HUD,S,C->C,0.90000000000000002
HUD,S,C->R,0.050000000000000003
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.125
HUD,S,C->C,0.875
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.96969696969696961
HUD,S,C->R,0.0303030303030303
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.0625
HUD,S,C->C,0.9375
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.96875
HUD,S,C->R,0.03125
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.94736842105263164
HUD,S,C->R,0.052631578947368397
HUD,S,R->L,0
HUD,S,R->C,0.66666666666666663
HUD,S,R->R,0.33333333333333331
HUD,S,L->L,0.5
HUD,S,L->C,0.5
HUD,S,L->R,0
HUD,S,C->L,0.1818181818181818
HUD,S,C->C,0.72727272727272729
HUD,S,C->R,0.090909090909090898
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0.33333333333333331
HUD,S,L->C,0.66666666666666663
HUD,S,L->R,0
HUD,S,C->L,0.074074074074074001
HUD,S,C->C,0.92592592592592604
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.7142857142857143
HUD,S,L->C,0.2857142857142857
HUD,S,L->R,0
HUD,S,C->L,0.061224489795918297
HUD,S,C->C,0.91836734693877564
HUD,S,C->R,0.0204081632653061
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,1
HUD,S,L->R,0
HUD,S,C->L,0.0454545454545454
HUD,S,C->C,0.95454545454545459
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.5
HUD,S,L->C,0.5
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0.52631578947368418
HUD,S,L->C,0.47368421052631571
HUD,S,L->R,0
HUD,S,C->L,0.036866359447004601
HUD,S,C->C,0.93548387096774199
HUD,S,C->R,0.027649769585253399
HUD,S,R->L,0.14285714285714279
HUD,S,R->C,0.8571428571428571
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.90909090909090917
HUD,S,C->R,0.090909090909090898
HUD,S,R->L,0
HUD,S,R->C,0.5
HUD,S,R->R,0.5
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.80000000000000004
HUD,S,C->R,0.20000000000000001
HUD,S,R->L,0
HUD,S,R->C,0.5
HUD,S,R->R,0.5
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.92307692307692324
HUD,S,C->R,0.0769230769230769
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,0.99342105263157898
HUD,S,C->R,0.0065789473684210002
HUD,S,R->L,0
HUD,S,R->C,1
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
HUD,S,C->C,1
HUD,S,C->R,0
HUD,S,R->L,0
HUD,S,R->C,0
HUD,S,R->R,0
HUD,S,L->L,0
HUD,S,L->C,0
HUD,S,L->R,0
HUD,S,C->L,0
