participant_id,source_clip_id,condition,scene_code,auc
P10,C14,RAW,PLR,999.53828964445086
P11,C14,RAW,PLR,1173.7459560870534
P11,C14,RAW,PLR,1039.7831124602108
P11,C08,RAW,PLR,1405.340474610967
P11,C08,RAW,PLR,1177.6554305900836
P11,C03,RAW,PLR,1236.9358400218516
P12,C03,RAW,PLR,1013.3351698763772
P12,C08,RAW,PLR,1090.2816119488157
P12,C08,RAW,PLR,988.29202316576061
P12,C14,RAW,PLR,1019.7752484960477
P12,C14,RAW,PLR,970.35530341036838
P13,C16,RAW,PLR,1063.2345650422028
P13,C12,RAW,PLR,1053.0115334206771
P13,C10,RAW,PLR,955.01256381298163
P13,C09,RAW,PLR,1159.7186128968235
P13,C09,RAW,PLR,941.60876294161062
P13,C01,RAW,PLR,1047.0858583876316
P14,C16,RAW,PLR,1027.8442071162656
P14,C12,RAW,PLR,989.51338436419098
P14,C10,RAW,PLR,830.67305649083437
P14,C09,RAW,PLR,900.16512249856817
P14,C09,RAW,PLR,978.93644356018081
P14,C01,RAW,PLR,1080.6704211953063
P15,C14,RAW,PLR,958.76028153566165
P15,C14,RAW,PLR,1006.4856641427688
P15,C08,RAW,PLR,1144.3773105722148
P15,C08,RAW,PLR,1050.8666019562104
P15,C03,RAW,PLR,1181.7025939940356
P16,C01,RAW,PLR,1004.5594205850916
P16,C09,RAW,PLR,949.08085815593859
P16,C09,RAW,PLR,959.46469014398303
P16,C10,RAW,PLR,1001.3323099374524
P16,C12,RAW,PLR,996.450749501313
P16,C16,RAW,PLR,1033.6785633686461
P17,C03,RAW,PLR,1023.3455307734362
P17,C08,RAW,PLR,1266.2618971244001
P17,C08,RAW,PLR,1135.8794878152189
P17,C14,RAW,PLR,1257.3300430091606
P17,C14,RAW,PLR,1169.4032443020669
P18,C01,RAW,PLR,993.95193637053103
P18,C09,RAW,PLR,902.62376276659484
P18,C09,RAW,PLR,941.93024430144237
P18,C10,RAW,PLR,918.45482387982395
P18,C12,RAW,PLR,1064.9483338889245
P18,C16,RAW,PLR,988.8609593343316
P01,C14,RAW,PLR,1134.9335785260787
P01,C14,RAW,PLR,956.64519527977279
P01,C08,RAW,PLR,1163.7308738446316
P01,C08,RAW,PLR,963.22196620187003
P01,C03,RAW,PLR,1042.7679974532973
P19,C14,RAW,PLR,894.84576263740848
P19,C14,RAW,PLR,908.64688153588656
P19,C08,RAW,PLR,1018
P19,C08,RAW,PLR,1007.3780447500257
P19,C03,RAW,PLR,1054.8954384164056
P20,C14,RAW,PLR,969.62827705123505
P20,C14,RAW,PLR,1030.7800912006965
P20,C08,RAW,PLR,1112.0038420926719
P20,C08,RAW,PLR,1013.220019537114
P20,C03,RAW,PLR,972.85414155542878
P02,C03,RAW,PLR,988.15886625195742
P02,C08,RAW,PLR,1087.5408787221761
P02,C08,RAW,PLR,1020.9192221241956
P02,C14,RAW,PLR,1061.2950872071931
P02,C14,RAW,PLR,987.95650845194075
P03,C01,RAW,PLR,1023.655076340164
P03,C09,RAW,PLR,984.2520148382464
P03,C09,RAW,PLR,955.5
P03,C10,RAW,PLR,941.30346404219836
P03,C12,RAW,PLR,991.70762674016783
P03,C16,RAW,PLR,1031.0952326434331
P04,C16,RAW,PLR,1000.9617470335164
P04,C12,RAW,PLR,979.76878965031256
P04,C10,RAW,PLR,943.26653319107345
P04,C09,RAW,PLR,917.014826299476
P04,C09,RAW,PLR,982.75658362858803
P04,C01,RAW,PLR,1007.8253661279372
P05,C14,RAW,PLR,967.90161823604285
P05,C14,RAW,PLR,1257.2057024687811
P05,C11,RAW,PLR,963
P05,C08,RAW,PLR,1184.4682680146009
P05,C08,RAW,PLR,1047.3550003434621
P05,C03,RAW,PLR,1061.2012170959113
P06,C01,RAW,PLR,1068.6481184370473
P06,C09,RAW,PLR,922.93865816268556
P06,C09,RAW,PLR,974.29239077174157
P06,C10,RAW,PLR,929
P06,C12,RAW,PLR,968.93700085738362
P06,C16,RAW,PLR,1026.3024478544596
P07,C16,RAW,PLR,1017.9639867215396
P07,C12,RAW,PLR,1073.8090752381872
P07,C10,RAW,PLR,1150.7429877236079
P07,C09,RAW,PLR,1067.9896751250803
P07,C09,RAW,PLR,949.66972524852258
P07,C01,RAW,PLR,1174.2270723348149
P08,C16,RAW,PLR,1026.8886978235651
P08,C12,RAW,PLR,979.44131795621843
P08,C10,RAW,PLR,951.09905005717678
P08,C09,RAW,PLR,914.13831581811382
P08,C09,RAW,PLR,936.00017889526475
P08,C01,RAW,PLR,997.69827105214404
P09,C08,HUD,PLR,1312.1532530287527
P09,C08,HUD,PLR,1204.0983788081314
P09,C14,HUD,PLR,1207.7725880219602
P09,C14,HUD,PLR,1140.2720168477251
P09,C03,HUD,PLR,1475.8418541559065
P10,C01,HUD,PLR,1184.4972296620522
P10,C09,HUD,PLR,1190.2307392653072
P10,C09,HUD,PLR,935.95297077949522
P10,C10,HUD,PLR,948.36065496910805
P10,C12,HUD,PLR,1060.8349290176384
P10,C16,HUD,PLR,1014.8184229705092
P11,C16,HUD,PLR,1366.4956867342851
P11,C12,HUD,PLR,984.56124423492997
P11,C10,HUD,PLR,1056.0757679677431
P11,C09,HUD,PLR,1181.5733915589965
P11,C09,HUD,PLR,1031.2114304824745
P11,C01,HUD,PLR,1273.4062005038716
P12,C01,HUD,PLR,1051.4820801200431
P12,C09,HUD,PLR,1035.574067830913
P12,C09,HUD,PLR,972.1449976019336
P12,C10,HUD,PLR,965.46939092825278
P12,C12,HUD,PLR,1047.1955803829544
P12,C16,HUD,PLR,1027.7685433998925
P13,C14,HUD,PLR,1210.8016519532016
P13,C14,HUD,PLR,989.99648945766955
P13,C08,HUD,PLR,1312.3481051847666
P13,C08,HUD,PLR,1038.902289201731
P13,C03,HUD,PLR,1183.9694905048186
P14,C14,HUD,PLR,1210.5435178545681
P14,C14,HUD,PLR,1046.8562726098392
P14,C08,HUD,PLR,957.5
P14,C08,HUD,PLR,1043.373401012748
P14,C03,HUD,PLR,1160.368432884494
P15,C16,HUD,PLR,1111.8772739081803
P15,C12,HUD,PLR,975.43726474108485
P15,C10,HUD,PLR,1041.8902810262341
P15,C09,HUD,PLR,978.2683996727576
P15,C09,HUD,PLR,1022.8709755888208
P15,C01,HUD,PLR,1099.4198905955864
P16,C03,HUD,PLR,1448.9516673782134
P16,C08,HUD,PLR,1621.6333445182847
P16,C08,HUD,PLR,1442.4939780315406
P16,C14,HUD,PLR,1575.6649295554139
P16,C14,HUD,PLR,1575.4274360704544
P17,C01,HUD,PLR,1058.5432449484354
P17,C09,HUD,PLR,1028.9969799000105
P17,C09,HUD,PLR,967.85687142387485
P17,C10,HUD,PLR,947.01251219616699
P17,C12,HUD,PLR,1048.9407016590089
P17,C16,HUD,PLR,1162.8429850703883
P18,C03,HUD,PLR,1108.194470037716
P18,C08,HUD,PLR,1175.8006923104294
P18,C08,HUD,PLR,1053.2842690445273
P18,C11,HUD,PLR,916
P18,C14,HUD,PLR,993.38184216043862
P18,C14,HUD,PLR,985.20319870159994
P01,C16,HUD,PLR,1430.2292275326197
P01,C12,HUD,PLR,1497.2998573545549
P01,C10,HUD,PLR,1617.2099195645771
P01,C09,HUD,PLR,1458.7580520738773
P01,C09,HUD,PLR,1185.7657767057317
P01,C01,HUD,PLR,1418.1347305375778
P19,C16,HUD,PLR,1063.7525670259668
P19,C12,HUD,PLR,1057.7646820591726
P19,C10,HUD,PLR,1063.5706607344746
P19,C09,HUD,PLR,1169.9798246849173
P19,C09,HUD,PLR,1081.7505696697615
P19,C01,HUD,PLR,1076.8220325119789
P20,C16,HUD,PLR,1019.9944145764362
P20,C12,HUD,PLR,957.37008944065235
P20,C10,HUD,PLR,921.92870417759684
P20,C09,HUD,PLR,994.88642040942239
P20,C09,HUD,PLR,984.40705219044162
P20,C01,HUD,PLR,1049.1822107540538
P02,C01,HUD,PLR,1430.8095189560297
P02,C09,HUD,PLR,1298.0692390423255
P02,C09,HUD,PLR,1421.4597543794755
P02,C10,HUD,PLR,1433.2646179228077
P02,C12,HUD,PLR,1335.8276545679405
P02,C16,HUD,PLR,1268.118362312239
P03,C03,HUD,PLR,1184.3256141409377
P03,C08,HUD,PLR,1100.3348479017686
P03,C08,HUD,PLR,1159.1724500567836
P03,C14,HUD,PLR,1122.1972934524963
P03,C14,HUD,PLR,1222.263419635523
P04,C14,HUD,PLR,997.22585892987718
P04,C14,HUD,PLR,979.10846066950762
P04,C08,HUD,PLR,1145.1970744876178
P04,C08,HUD,PLR,1089.6077167720368
P04,C03,HUD,PLR,1193.1445440754533
P05,C16,HUD,PLR,1082.7814646697102
P05,C12,HUD,PLR,1096.023052348321
P05,C10,HUD,PLR,1070.8123371431354
P05,C09,HUD,PLR,1099.1849096288629
P05,C09,HUD,PLR,1081.9821220056911
P05,C01,HUD,PLR,1115.5572515330639
P06,C03,HUD,PLR,1099.3049926323156
P06,C08,HUD,PLR,1264.3441207422291
P06,C08,HUD,PLR,1030.1892782964408
P06,C14,HUD,PLR,1077.5325458667774
P06,C14,HUD,PLR,977.42301707475394
P07,C14,HUD,PLR,1188.4786088146354
P07,C14,HUD,PLR,993.78390324347617
P07,C11,HUD,PLR,972
P07,C08,HUD,PLR,1168.946064993602
P07,C08,HUD,PLR,1096.3785119040872
P07,C03,HUD,PLR,1185.6044555250396
P08,C14,HUD,PLR,978.29878163782723
P08,C14,HUD,PLR,973.3280757380212
P08,C08,HUD,PLR,1070.6336278931526
P08,C08,HUD,PLR,992.80216012943276
P08,C03,HUD,PLR,1048.5663791729089
P09,C01,RAW,LR,1075.1701634878939
P09,C09,RAW,LR,890.08564035019901
P09,C09,RAW,LR,847
P09,C10,RAW,LR,928.29919994642057
P09,C12,RAW,LR,886.15761280563652
P09,C16,RAW,LR,935.27285942899323
P10,C03,RAW,LR,1037.6293303404416
P10,C08,RAW,LR,1120.6853787298548
P10,C08,RAW,LR,958.242586035626
P10,C11,RAW,LR,898.44006103871777
P10,C14,RAW,LR,956.21654920862443
P10,C14,RAW,LR,901.17448869661303
P11,C14,RAW,LR,1064.8953878365212
P11,C14,RAW,LR,975.19614831370279
P11,C11,RAW,LR,893.49005321511061
P11,C08,RAW,LR,1105.5171311477284
P11,C08,RAW,LR,972.12306543352236
P11,C03,RAW,LR,1195.8716309267402
P12,C03,RAW,LR,966.27716221684716
P12,C08,RAW,LR,1044.6846612342681
P12,C08,RAW,LR,1034.8708368078203
P12,C14,RAW,LR,1007.1328449444924
P12,C14,RAW,LR,960.14072157139196
P13,C16,RAW,LR,958.74709246555199
P13,C12,RAW,LR,895.94367988007957
P13,C10,RAW,LR,965.65664674683057
P13,C09,RAW,LR,907.80215654135736
P13,C09,RAW,LR,935.22967570215042
P13,C01,RAW,LR,974.84911661765557
P14,C16,RAW,LR,968.39038322963404
P14,C12,RAW,LR,932.16550919020278
P14,C10,RAW,LR,945.25095693072399
P14,C09,RAW,LR,866.28607034737388
P14,C09,RAW,LR,934.30103174734677
P14,C01,RAW,LR,942.09664420580805
P15,C14,RAW,LR,995.41018405645161
P15,C14,RAW,LR,943.01260392737515
P15,C11,RAW,LR,907.27279136875097
P15,C08,RAW,LR,1072.9593770552872
P15,C08,RAW,LR,1188.6635535928472
P15,C03,RAW,LR,928.0628313262996
P16,C01,RAW,LR,1023.9695081730862
P16,C09,RAW,LR,933.71499066878118
P16,C09,RAW,LR,946.25925858664482
P16,C10,RAW,LR,940.05230151382955
P16,C12,RAW,LR,987.81373778732495
P16,C16,RAW,LR,883.0285806059095
P17,C03,RAW,LR,944.02743752183596
P17,C08,RAW,LR,1078.5912388499164
P17,C08,RAW,LR,1044.7685866173117
P17,C11,RAW,LR,924.20762510149461
P17,C14,RAW,LR,966.66510925697435
P17,C14,RAW,LR,947.7376355307656
P18,C01,RAW,LR,1037.7622735073703
P18,C09,RAW,LR,934.45637313432758
P18,C09,RAW,LR,938.37692886051479
P18,C10,RAW,LR,975.76130837346659
P18,C12,RAW,LR,839.71459804979099
P18,C16,RAW,LR,928.31674264509184
P01,C14,RAW,LR,973.30806245206861
P01,C14,RAW,LR,882.06267785847456
P01,C11,RAW,LR,936.67350022175435
P01,C08,RAW,LR,986.98681300246324
P01,C08,RAW,LR,947.27382441083421
P01,C03,RAW,LR,986.70628075150842
P19,C14,RAW,LR,872.55421450461495
P19,C14,RAW,LR,987.06817329658838
P19,C11,RAW,LR,895.18859399979806
P19,C08,RAW,LR,1082.8355847665539
P19,C08,RAW,LR,1001.3564777916288
P19,C03,RAW,LR,1085.0034398822279
P20,C14,RAW,LR,943.91912062613619
P20,C14,RAW,LR,953.96125530041763
P20,C11,RAW,LR,892.37164688595499
P20,C08,RAW,LR,947.58165856691198
P20,C08,RAW,LR,930.95602954374283
P20,C03,RAW,LR,924.75240621705279
P02,C03,RAW,LR,979.97106110433265
P02,C08,RAW,LR,1014.7388912323838
P02,C08,RAW,LR,979.39458786199862
P02,C11,RAW,LR,929.92940360280681
P02,C14,RAW,LR,1003.3820568688432
P02,C14,RAW,LR,911.69096821397682
P03,C01,RAW,LR,997.44728855603364
P03,C09,RAW,LR,951.11445670220075
P03,C09,RAW,LR,910.5535891138328
P03,C10,RAW,LR,973.38251810032841
P03,C12,RAW,LR,873.07910090921371
P03,C16,RAW,LR,975.1373660501032
P04,C16,RAW,LR,919.24455949190406
P04,C12,RAW,LR,926.21999275922883
P04,C10,RAW,LR,941.3705930419942
P04,C09,RAW,LR,922.86357821238062
P04,C09,RAW,LR,895.39755839361351
P04,C01,RAW,LR,1012.2271635668812
P05,C14,RAW,LR,1155.0163920107302
P05,C14,RAW,LR,908.49454246360801
P05,C11,RAW,LR,995.57746275658178
P05,C08,RAW,LR,990.51460130564237
P05,C08,RAW,LR,939.80572483200103
P05,C03,RAW,LR,926.04051741222963
P06,C01,RAW,LR,986.63668047125043
P06,C09,RAW,LR,897.61814271309891
P06,C09,RAW,LR,920.6417734658844
P06,C10,RAW,LR,963.55296453684525
P06,C12,RAW,LR,821.16804521275321
P06,C16,RAW,LR,940.35263934374245
P07,C16,RAW,LR,1087.9649529340629
P07,C12,RAW,LR,843.0094392313199
P07,C10,RAW,LR,989.14490724596044
P07,C09,RAW,LR,930.07440483435721
P07,C09,RAW,LR,901.99943122552259
P07,C01,RAW,LR,1017.0140716625984
P08,C16,RAW,LR,953.32434999585996
P08,C12,RAW,LR,813.51569366082629
P08,C10,RAW,LR,899.68381201321699
P08,C09,RAW,LR,916.5019652407492
P08,C09,RAW,LR,898.14625425043323
P08,C01,RAW,LR,973.82330068278759
P09,C08,HUD,LR,1045.0851100453399
P09,C08,HUD,LR,1040.0617250753401
P09,C11,HUD,LR,937.42818958613623
P09,C14,HUD,LR,982.80671255488323
P09,C14,HUD,LR,908.68083013517503
P09,C03,HUD,LR,1028.8117386320157
P10,C01,HUD,LR,951.79164959085483
P10,C09,HUD,LR,961.70375250553343
P10,C09,HUD,LR,1071.8667472029042
P10,C10,HUD,LR,1033.7930007832113
P10,C12,HUD,LR,871.75259307219676
P10,C16,HUD,LR,841.3355141474517
P11,C16,HUD,LR,923.95360597531396
P11,C12,HUD,LR,804.43854119211903
P11,C10,HUD,LR,921.64083405389601
P11,C09,HUD,LR,926.48568139750842
P11,C09,HUD,LR,967.57556312587599
P11,C01,HUD,LR,959.16617127830398
P12,C01,HUD,LR,1059.1287165246526
P12,C09,HUD,LR,943.2280208205708
P12,C09,HUD,LR,948.42360820300075
P12,C10,HUD,LR,976.96913537977241
P12,C12,HUD,LR,886.61317023476283
P12,C16,HUD,LR,978.54355731429041
P13,C14,HUD,LR,1027.8834708847053
P13,C14,HUD,LR,933.05588629863917
P13,C11,HUD,LR,956.76029303383757
P13,C08,HUD,LR,1002.9692254294084
P13,C08,HUD,LR,1008.2219791512716
P13,C03,HUD,LR,920.30249508254565
P14,C14,HUD,LR,890.30222419184906
P14,C14,HUD,LR,907.71581629161005
P14,C11,HUD,LR,922.24370620429499
P14,C08,HUD,LR,971.36669508472619
P14,C08,HUD,LR,1021.6999460301664
P14,C03,HUD,LR,921.15711892466538
P15,C16,HUD,LR,938.33992163348876
P15,C12,HUD,LR,861.17910668105037
P15,C10,HUD,LR,990.21546489995524
P15,C09,HUD,LR,912.03137972622835
P15,C09,HUD,LR,901.82934879442564
P15,C01,HUD,LR,1014.6793347987392
P16,C03,HUD,LR,1376.8556498246735
P16,C08,HUD,LR,1244.4066804486183
P16,C08,HUD,LR,1171.6513148301101
P16,C11,HUD,LR,1140.7244648451754
P16,C14,HUD,LR,1136.8685664079144
P16,C14,HUD,LR,1348.3988135768129
P17,C01,HUD,LR,1028.6374518617852
P17,C09,HUD,LR,987.09377928996503
P17,C09,HUD,LR,911.4422892684936
P17,C10,HUD,LR,1021.2724381983974
P17,C12,HUD,LR,864.60818673539029
P17,C16,HUD,LR,949.86692112574121
P18,C03,HUD,LR,1022.5686207984396
P18,C08,HUD,LR,1018.5740047822296
P18,C08,HUD,LR,1066.6013426745717
P18,C11,HUD,LR,971.41504358243037
P18,C14,HUD,LR,985.65139545723002
P18,C14,HUD,LR,912.40461611325259
P01,C16,HUD,LR,1239.7893142734831
P01,C12,HUD,LR,974.20765144998859
P01,C10,HUD,LR,1211.7506689615368
P01,C09,HUD,LR,1127.6781392111145
P01,C09,HUD,LR,1259.2712508800817
P01,C01,HUD,LR,1151.6000070010025
P19,C16,HUD,LR,916.48286648540261
P19,C12,HUD,LR,892.19522218710279
P19,C10,HUD,LR,988.10878783135399
P19,C09,HUD,LR,976.21238975769143
P19,C09,HUD,LR,996.05237187861076
P19,C01,HUD,LR,986.34020413562325
P20,C16,HUD,LR,849.82773812340679
P20,C12,HUD,LR,809.48082979814228
P20,C10,HUD,LR,965.98600769038956
P20,C09,HUD,LR,943.46246568765901
P20,C09,HUD,LR,963.22270023683598
P20,C01,HUD,LR,965.9964190845252
P02,C01,HUD,LR,1161.9417462780812
P02,C09,HUD,LR,1147.3534012960697
P02,C09,HUD,LR,1151.4682711781843
P02,C10,HUD,LR,1094.9641616849135
P02,C12,HUD,LR,1134.1340905771954
P02,C16,HUD,LR,1144.8339311688385
P03,C03,HUD,LR,989.53388265323497
P03,C08,HUD,LR,1005.2098319455284
P03,C08,HUD,LR,1002.049567386268
P03,C11,HUD,LR,974.17358300829756
P03,C14,HUD,LR,1031.0882994227184
P03,C14,HUD,LR,1072.802801567035
P04,C14,HUD,LR,991.98449049540443
P04,C14,HUD,LR,919.19493347214222
P04,C11,HUD,LR,937.43570247924879
P04,C08,HUD,LR,1015.594450748446
P04,C08,HUD,LR,1037.544216006746
P04,C03,HUD,LR,925.8896311843788
P05,C16,HUD,LR,958.3146379938886
P05,C12,HUD,LR,898.9607921753784
P05,C10,HUD,LR,972.64744529789277
P05,C09,HUD,LR,957.47180638531995
P05,C09,HUD,LR,927.8162482757524
P05,C01,HUD,LR,988.41170550914183
P06,C03,HUD,LR,940.20140763900019
P06,C08,HUD,LR,941.45326026832299
P06,C08,HUD,LR,961.79190495061516
P06,C11,HUD,LR,1016.7838624244864
P06,C14,HUD,LR,1019.9508025819242
P06,C14,HUD,LR,935.21558366500994
P07,C14,HUD,LR,1037.2126966415944
P07,C14,HUD,LR,919.89281909070655
P07,C11,HUD,LR,1002.48647339902
P07,C08,HUD,LR,1012.021122297042
P07,C08,HUD,LR,950.31538227680562
P07,C03,HUD,LR,900.53111403865023
P08,C14,HUD,LR,956.28160967342842
P08,C14,HUD,LR,940.33969941814985
P08,C11,HUD,LR,919.5261387137956
P08,C08,HUD,LR,983.13482207823245
P08,C08,HUD,LR,1005.560606060606
P08,C03,HUD,LR,819.83499386701067
P09,C04,RAW,PTR,867.13296338137684
P09,C12,RAW,PTR,936.59548216911242
P09,C13,RAW,PTR,919.2298081441038
P09,C15,RAW,PTR,996.87792764366918
P09,C15,RAW,PTR,862.20312323444477
P09,C18,RAW,PTR,1094.8307259667276
P10,C03,RAW,PTR,1035.9689911141029
P10,C05,RAW,PTR,1175.5618475356359
P10,C05,RAW,PTR,1227.2812895427887
P10,C06,RAW,PTR,997.36593890831637
P10,C07,RAW,PTR,763.58555182216764
P10,C17,RAW,PTR,989.12774754245197
P11,C17,RAW,PTR,1033.4545501465734
P11,C07,RAW,PTR,945.36781084842175
P11,C06,RAW,PTR,1046.7478390415672
P11,C05,RAW,PTR,1115.0470884736274
P11,C05,RAW,PTR,1141.5517941734081
P11,C03,RAW,PTR,988.10121326307683
P12,C03,RAW,PTR,1082.7822633637402
P12,C05,RAW,PTR,1097.7385383362289
P12,C05,RAW,PTR,1221.5545648957009
P12,C06,RAW,PTR,999.84719071955283
P12,C07,RAW,PTR,1068.536173002695
P12,C17,RAW,PTR,1044.4515422217989
P13,C18,RAW,PTR,1145.2237551980693
P13,C15,RAW,PTR,1097.2143261335143
P13,C15,RAW,PTR,957.59987373396859
P13,C13,RAW,PTR,1041.5472189413344
P13,C12,RAW,PTR,1119.7402146493723
P13,C04,RAW,PTR,978.22904543314598
P14,C18,RAW,PTR,962.83063990655421
P14,C15,RAW,PTR,1099.137397746608
P14,C15,RAW,PTR,880.82279266745502
P14,C13,RAW,PTR,780.67061999953421
P14,C12,RAW,PTR,1059.142421790084
P14,C04,RAW,PTR,875.82611507591173
P15,C17,RAW,PTR,980.90861767404999
P15,C07,RAW,PTR,1314.9420822523689
P15,C06,RAW,PTR,1092.4393030668591
P15,C05,RAW,PTR,1218.6099324146696
P15,C05,RAW,PTR,1199.3531646983995
P15,C03,RAW,PTR,1187.5
P16,C12,RAW,PTR,946.584230705962
P16,C13,RAW,PTR,793.5550958370643
P16,C15,RAW,PTR,1055.3374455654273
P16,C15,RAW,PTR,1002.793567062918
P16,C18,RAW,PTR,1026.3644386416879
P16,C04,RAW,PTR,939.99708797417259
P17,C03,RAW,PTR,1119.2680547971495
P17,C05,RAW,PTR,1134.3944529287314
P17,C05,RAW,PTR,1145.3206770772997
P17,C06,RAW,PTR,992.55444180735276
P17,C07,RAW,PTR,1095.8778833675719
P17,C17,RAW,PTR,948.78871489161043
P18,C04,RAW,PTR,996.12417505009603
P18,C12,RAW,PTR,1034.4582278908661
P18,C13,RAW,PTR,937.99459550301299
P18,C15,RAW,PTR,969.11333369345277
P18,C15,RAW,PTR,861.80313287187971
P18,C18,RAW,PTR,925.33803847991157
P01,C17,RAW,PTR,1081.2544268082249
P01,C07,RAW,PTR,959.27721572762619
P01,C06,RAW,PTR,1010.2924771234028
P01,C05,RAW,PTR,1239.6484258401381
P01,C05,RAW,PTR,1205.8204039425691
P01,C03,RAW,PTR,1097.41536048186
P19,C17,RAW,PTR,934.39370780826016
P19,C07,RAW,PTR,911.38795843025196
P19,C06,RAW,PTR,888.19823854306605
P19,C05,RAW,PTR,1217.7302546753538
P19,C05,RAW,PTR,1268.9180050046343
P19,C03,RAW,PTR,1067.4186537155856
P20,C17,RAW,PTR,1138.0453965628978
P20,C07,RAW,PTR,1114.2023908889155
P20,C06,RAW,PTR,997.05926045370995
P20,C05,RAW,PTR,1176.5211773917231
P20,C05,RAW,PTR,1260.2819902673159
P20,C03,RAW,PTR,1079.6539893781355
P02,C03,RAW,PTR,1090.1959254799024
P02,C05,RAW,PTR,1178.725131467623
P02,C05,RAW,PTR,1127.2599806507817
P02,C06,RAW,PTR,1081.1325780673476
P02,C07,RAW,PTR,1036.5779902194815
P02,C17,RAW,PTR,1125.1260357581064
P03,C04,RAW,PTR,1026.6091863300344
P03,C12,RAW,PTR,1061.3535537846999
P03,C13,RAW,PTR,1084.6251499337279
P03,C15,RAW,PTR,1031.7644378933355
P03,C15,RAW,PTR,928.64371279391162
P03,C18,RAW,PTR,971.94110782979999
P04,C18,RAW,PTR,1032.193436508903
P04,C15,RAW,PTR,1032.6968178804129
P04,C15,RAW,PTR,857.2921189768025
P04,C13,RAW,PTR,990.08862299591203
P04,C12,RAW,PTR,1043.2300702427715
P04,C04,RAW,PTR,981.04054139267396
P05,C17,RAW,PTR,1130.3452516074672
P05,C07,RAW,PTR,910.42977871081916
P05,C06,RAW,PTR,1002.1790849070752
P05,C05,RAW,PTR,1253.5597581003651
P05,C05,RAW,PTR,1138.1949982781221
P05,C03,RAW,PTR,989.77509238891901
P06,C04,RAW,PTR,941.39445259306922
P06,C12,RAW,PTR,977.64405375759236
P06,C13,RAW,PTR,842.4337299929872
P06,C15,RAW,PTR,1053.5824752688659
P06,C15,RAW,PTR,877.17602640800635
P06,C18,RAW,PTR,1013.0210484906401
P07,C18,RAW,PTR,979.95556378777462
P07,C15,RAW,PTR,1006.3868284917052
P07,C15,RAW,PTR,861.21032527606644
P07,C13,RAW,PTR,836.00851585531666
P07,C12,RAW,PTR,1070.1113291370659
P07,C04,RAW,PTR,891.29586673616609
P08,C18,RAW,PTR,1081.841737651451
P08,C15,RAW,PTR,1011.9693748139504
P08,C15,RAW,PTR,965.23510175729325
P08,C13,RAW,PTR,1023.0190133886553
P08,C12,RAW,PTR,877.09992945600106
P08,C04,RAW,PTR,917.52890931709999
P09,C05,HUD,PTR,1184.8524378694792
P09,C05,HUD,PTR,814.52327524306975
P09,C06,HUD,PTR,970.30504952054685
P09,C07,HUD,PTR,1029.6696295481624
P09,C17,HUD,PTR,1065.4487733885901
P09,C03,HUD,PTR,1135.374486556643
P10,C04,HUD,PTR,907.76591247114357
P10,C12,HUD,PTR,1000.3641996504992
P10,C13,HUD,PTR,801.60230296224074
P10,C15,HUD,PTR,1019.650384520167
P10,C15,HUD,PTR,895.61360460630385
P10,C18,HUD,PTR,854.30417655108829
P11,C18,HUD,PTR,881.67586295647629
P11,C15,HUD,PTR,1038.2795909080965
P11,C15,HUD,PTR,1013.2091945759252
P11,C13,HUD,PTR,896.41252550231241
P11,C12,HUD,PTR,1028.0327323285164
P11,C04,HUD,PTR,868.02916784193678
P12,C04,HUD,PTR,1007.4943434431216
P12,C12,HUD,PTR,1039.4520737231439
P12,C13,HUD,PTR,1105.7469221490348
P12,C15,HUD,PTR,1040.488993741543
P12,C15,HUD,PTR,1014.833655791086
P12,C18,HUD,PTR,1031.8342633267885
P13,C17,HUD,PTR,1098.020487400117
P13,C07,HUD,PTR,1155.8180817511638
P13,C06,HUD,PTR,1047.78359414447
P13,C05,HUD,PTR,1287.9680614703843
P13,C05,HUD,PTR,1188.3802429261814
P13,C03,HUD,PTR,1077.818322934005
P14,C17,HUD,PTR,1047.0729317715468
P14,C07,HUD,PTR,1087.9305051996405
P14,C06,HUD,PTR,1088.3428408009131
P14,C05,HUD,PTR,1183.7297281063502
P14,C05,HUD,PTR,992.38340121999363
P14,C03,HUD,PTR,1070.6366060031896
P15,C18,HUD,PTR,1102.7066689324795
P15,C15,HUD,PTR,957.28222030687959
P15,C15,HUD,PTR,1056.6251352317229
P15,C13,HUD,PTR,1160.2221400302119
P15,C12,HUD,PTR,1100.3907138495792
P15,C04,HUD,PTR,1042.8516943123436
P16,C03,HUD,PTR,1197.6074245819705
P16,C05,HUD,PTR,1323.4608127993238
P16,C05,HUD,PTR,1137.747553160297
P16,C06,HUD,PTR,1019.2662674285305
P16,C07,HUD,PTR,878.12146782273385
P16,C17,HUD,PTR,1307.3221872403692
P17,C04,HUD,PTR,1016.1011168398128
P17,C12,HUD,PTR,1053.3351241874122
P17,C13,HUD,PTR,1015.8253381145216
P17,C15,HUD,PTR,1037.4750247850784
P17,C15,HUD,PTR,994.03992225699403
P17,C18,HUD,PTR,1064.5392397635128
P18,C03,HUD,PTR,1032.6488391761295
P18,C05,HUD,PTR,1196.1337940117676
P18,C05,HUD,PTR,1008.622815000744
P18,C06,HUD,PTR,1041.7700895273233
P18,C07,HUD,PTR,1154.6198963563866
P18,C17,HUD,PTR,1097.3113514237864
P01,C18,HUD,PTR,920.17782019720084
P01,C15,HUD,PTR,1064.9589648672591
P01,C15,HUD,PTR,828.00242245129743
