participant_id,condition,scene_code,transition,probability
P13,RAW,PTR,R->L,0.010416666666666666
P13,RAW,PTR,R->R,0.66558441558441561
P13,HUD,S,C->C,0.93414732981373927
P13,HUD,S,C->L,0.037886344879064851
P13,HUD,S,C->R,0.027966325307195904
P13,HUD,S,L->C,0.39301075268817204
P13,HUD,S,L->L,0.14892473118279567
P13,HUD,S,L->R,0.0064516129032258064
P13,HUD,S,R->C,0.35322580645161289
P13,HUD,S,R->L,0
P13,HUD,S,R->R,0.098387096774193536
P13,RAW,S,C->C,0.9293146417667012
P13,RAW,S,C->L,0.044830080858321596
P13,RAW,S,C->R,0.02585527737497717
P13,RAW,S,L->C,0.4075817860300619
P13,RAW,S,L->L,0.12955349248452697
P13,RAW,S,L->R,0.0013262599469495999
P13,RAW,S,R->C,0.24587912087912087
P13,RAW,S,R->L,0.0054945054945054923
P13,RAW,S,R->R,0.13324175824175824
P13,HUD,TL,C->C,0.80442176870748305
P13,HUD,TL,C->L,0.17517006802721086
P13,HUD,TL,C->R,0.020408163265306114
P13,HUD,TL,L->C,0.16783097854526424
P13,HUD,TL,L->L,0.83216902145473581
P13,HUD,TL,L->R,0
P13,HUD,TL,R->C,0
P13,HUD,TL,R->L,0.14285714285714285
P13,HUD,TL,R->R,0
P13,RAW,TL,C->C,0.74625850340136057
P13,RAW,TL,C->L,0.25374149659863943
P13,RAW,TL,C->R,0
P13,RAW,TL,L->C,0.2123582766439909
P13,RAW,TL,L->L,0.78764172335600902
P13,RAW,TL,L->R,0
P13,RAW,TL,R->C,0
P13,RAW,TL,R->L,0
P13,RAW,TL,R->R,0
P13,HUD,TR,C->C,0.7857142857142857
P13,HUD,TR,C->L,0.027777777777777766
P13,HUD,TR,C->R,0.18650793650793648
P13,HUD,TR,L->C,0.083333333333333329
P13,HUD,TR,L->L,0.16666666666666666
P13,HUD,TR,L->R,0.083333333333333329
P13,HUD,TR,R->C,0.32632275132275129
P13,HUD,TR,R->L,0
P13,HUD,TR,R->R,0.67367724867724865
P13,RAW,TR,C->C,0.36507936507936506
P13,RAW,TR,C->L,0
P13,RAW,TR,C->R,0.63492063492063489
P13,RAW,TR,L->C,0.16666666666666666
P13,RAW,TR,L->L,0
P13,RAW,TR,L->R,0.16666666666666666
P13,RAW,TR,R->C,0.17933455433455428
P13,RAW,TR,R->L,0.037698412698412682
P13,RAW,TR,R->R,0.78296703296703296
P14,HUD,LL,C->C,0.94951923076923084
P14,HUD,LL,C->L,0.03125
P14,HUD,LL,C->R,0.019230769230769225
P14,HUD,LL,L->C,0.125
P14,HUD,LL,L->L,0.125
P14,HUD,LL,L->R,0
P14,HUD,LL,R->C,0.25
P14,HUD,LL,R->L,0
P14,HUD,LL,R->R,0
P14,RAW,LL,C->C,0.95454545454545459
P14,RAW,LL,C->L,0
P14,RAW,LL,C->R,0.045454545454545449
P14,RAW,LL,L->C,0.25
P14,RAW,LL,L->L,0
P14,RAW,LL,L->R,0
P14,RAW,LL,R->C,0.25
P14,RAW,LL,R->L,0
P14,RAW,LL,R->R,0
P14,HUD,LR,C->C,0.98484848484848486
P14,HUD,LR,C->L,0
P14,HUD,LR,C->R,0.01515151515151515
P14,HUD,LR,L->C,0
P14,HUD,LR,L->L,0
P14,HUD,LR,L->R,0
P14,HUD,LR,R->C,0.16666666666666666
P14,HUD,LR,R->L,0
P14,HUD,LR,R->R,0
P14,RAW,LR,C->C,0.96009615384615399
P14,RAW,LR,C->L,0.012820512820512817
P14,RAW,LR,C->R,0.027083333333333334
P14,RAW,LR,L->C,0
P14,RAW,LR,L->L,0
P14,RAW,LR,L->R,0
P14,RAW,LR,R->C,0.20833333333333334
P14,RAW,LR,R->L,0
P14,RAW,LR,R->R,0.125
P14,HUD,PLL,C->C,0.97499999999999998
P14,HUD,PLL,C->L,0.025000000000000001
P14,HUD,PLL,C->R,0
P14,HUD,PLL,L->C,0.050000000000000003
P14,HUD,PLL,L->L,0.20000000000000001
P14,HUD,PLL,L->R,0
P14,HUD,PLL,R->C,0.125
P14,HUD,PLL,R->L,0
P14,HUD,PLL,R->R,0.125
P14,RAW,PLL,C->C,0.90079365079365081
P14,RAW,PLL,C->L,0.099206349206349201
P14,RAW,PLL,C->R,0
P14,RAW,PLL,L->C,0.055555555555555552
P14,RAW,PLL,L->L,0.19444444444444445
P14,RAW,PLL,L->R,0
P14,RAW,PLL,R->C,0
P14,RAW,PLL,R->L,0
P14,RAW,PLL,R->R,0
P14,HUD,PLR,C->C,0.87698412698412687
P14,HUD,PLR,C->L,0
P14,HUD,PLR,C->R,0.123015873015873
P14,HUD,PLR,L->C,0
P14,HUD,PLR,L->L,0
P14,HUD,PLR,L->R,0
P14,HUD,PLR,R->C,0.35999999999999999
P14,HUD,PLR,R->L,0
P14,HUD,PLR,R->R,0.23999999999999999
P14,RAW,PLR,C->C,0.93055555555555547
P14,RAW,PLR,C->L,0.055555555555555552
P14,RAW,PLR,C->R,0.013888888888888883
P14,RAW,PLR,L->C,0
P14,RAW,PLR,L->L,0.16666666666666666
P14,RAW,PLR,L->R,0
P14,RAW,PLR,R->C,0.16666666666666666
P14,RAW,PLR,R->L,0
P14,RAW,PLR,R->R,0
P14,HUD,PTL,C->C,0.70770975056689345
P14,HUD,PTL,C->L,0.29229024943310655
P14,HUD,PTL,C->R,0
P14,HUD,PTL,L->C,0.5
P14,HUD,PTL,L->L,0.5
P14,HUD,PTL,L->R,0
P14,HUD,PTL,R->C,0
P14,HUD,PTL,R->L,0
P14,HUD,PTL,R->R,0
P14,RAW,PTL,C->C,0.82751189703655637
P14,RAW,PTL,C->L,0.14509710762955405
P14,RAW,PTL,C->R,0.027390995333889546
P14,RAW,PTL,L->C,0.3769423558897243
P14,RAW,PTL,L->L,0.61929824561403513
P14,RAW,PTL,L->R,0.0037593984962406
P14,RAW,PTL,R->C,0.12142857142857144
P14,RAW,PTL,R->L,0.028571428571428574
P14,RAW,PTL,R->R,0.27857142857142858
P14,HUD,PTR,C->C,0.84126984126984128
P14,HUD,PTR,C->L,0.037037037037037035
P14,HUD,PTR,C->R,0.12169312169312167
P14,HUD,PTR,L->C,0.27777777777777773
P14,HUD,PTR,L->L,0.19999999999999998
P14,HUD,PTR,L->R,0.022222222222222216
P14,HUD,PTR,R->C,0.39999999999999997
P14,HUD,PTR,R->L,0.016666666666666666
P14,HUD,PTR,R->R,0.41666666666666669
P14,RAW,PTR,C->C,0.83112225938312889
P14,RAW,PTR,C->L,0.067911557041991796
P14,RAW,PTR,C->R,0.10096618357487923
P14,RAW,PTR,L->C,0.17297979797979798
P14,RAW,PTR,L->L,0.25505050505050503
P14,RAW,PTR,L->R,0.071969696969696961
P14,RAW,PTR,R->C,0.19791666666666666
P14,RAW,PTR,R->L,0.010416666666666666
P14,RAW,PTR,R->R,0.45833333333333331
P14,HUD,S,C->C,0.93224495275965868
P14,HUD,S,C->L,0.052655979641273741
P14,HUD,S,C->R,0.015099067599067593
P14,HUD,S,L->C,0.43333333333333335
P14,HUD,S,L->L,0.10000000000000001
P14,HUD,S,L->R,0
P14,HUD,S,R->C,0.14388888888888887
P14,HUD,S,R->L,0
P14,HUD,S,R->R,0.056111111111111105
P14,RAW,S,C->C,0.84598687118681959
P14,RAW,S,C->L,0.077994434554032058
P14,RAW,S,C->R,0.038981657222111298
P14,RAW,S,L->C,0.48796296296296299
P14,RAW,S,L->L,0.21574074074074076
P14,RAW,S,L->R,0
P14,RAW,S,R->C,0.24691358024691357
P14,RAW,S,R->L,0
P14,RAW,S,R->R,0.086419753086419748
P14,HUD,TL,C->C,0.8571428571428571
P14,HUD,TL,C->L,0.14285714285714285
P14,HUD,TL,C->R,0
P14,HUD,TL,L->C,0.25752164502164504
P14,HUD,TL,L->L,0.59962121212121211
P14,HUD,TL,L->R,0
P14,HUD,TL,R->C,0
P14,HUD,TL,R->L,0
P14,HUD,TL,R->R,0
P14,RAW,TL,C->C,0.62244897959183665
P14,RAW,TL,C->L,0.32993197278911562
P14,RAW,TL,C->R,0.047619047619047616
P14,RAW,TL,L->C,0.20618429189857762
P14,RAW,TL,L->L,0.79381570810142243
P14,RAW,TL,L->R,0
P14,RAW,TL,R->C,0.14285714285714285
P14,RAW,TL,R->L,0
P14,RAW,TL,R->R,0
P14,HUD,TR,C->C,0.79166666666666663
P14,HUD,TR,C->L,0.055555555555555552
P14,HUD,TR,C->R,0.15277777777777776
P14,HUD,TR,L->C,0
P14,HUD,TR,L->L,0.16666666666666666
P14,HUD,TR,L->R,0
P14,HUD,TR,R->C,0.24761904761904763
P14,HUD,TR,R->L,0
P14,HUD,TR,R->R,0.58571428571428574
P14,RAW,TR,C->C,0.55303030303030309
P14,RAW,TR,C->L,0.01515151515151515
P14,RAW,TR,C->R,0.26515151515151514
P14,RAW,TR,L->C,0.16666666666666666
P14,RAW,TR,L->L,0
P14,RAW,TR,L->R,0
P14,RAW,TR,R->C,0.099885129490392632
P14,RAW,TR,R->L,0
P14,RAW,TR,R->R,0.566781537176274
P15,HUD,LL,C->C,0.89743589743589747
P15,HUD,LL,C->L,0.083333333333333329
P15,HUD,LL,C->R,0.019230769230769225
P15,HUD,LL,L->C,0.25
P15,HUD,LL,L->L,0
P15,HUD,LL,L->R,0
P15,HUD,LL,R->C,0
P15,HUD,LL,R->L,0
P15,HUD,LL,R->R,0
P15,RAW,LL,C->C,0.984375
P15,RAW,LL,C->L,0
P15,RAW,LL,C->R,0.015625
P15,RAW,LL,L->C,0
P15,RAW,LL,L->L,0
P15,RAW,LL,L->R,0
P15,RAW,LL,R->C,0.125
P15,RAW,LL,R->L,0
P15,RAW,LL,R->R,0.125
P15,HUD,LR,C->C,0.96012321012321022
P15,HUD,LR,C->L,0.01515151515151515
P15,HUD,LR,C->R,0.024725274725274717
P15,HUD,LR,L->C,0.16666666666666666
P15,HUD,LR,L->L,0
P15,HUD,LR,L->R,0
P15,HUD,LR,R->C,0.13888888888888887
P15,HUD,LR,R->L,0
P15,HUD,LR,R->R,0.19444444444444442
P15,RAW,LR,C->C,0.98333333333333339
P15,RAW,LR,C->L,0
P15,RAW,LR,C->R,0.016666666666666666
P15,RAW,LR,L->C,0
P15,RAW,LR,L->L,0
P15,RAW,LR,L->R,0
P15,RAW,LR,R->C,0.19444444444444442
P15,RAW,LR,R->L,0
P15,RAW,LR,R->R,0.30555555555555558
P15,HUD,PLL,C->C,0.90993589743589753
P15,HUD,PLL,C->L,0.090064102564102549
P15,HUD,PLL,C->R,0
P15,HUD,PLL,L->C,0.75
P15,HUD,PLL,L->L,0
P15,HUD,PLL,L->R,0
P15,HUD,PLL,R->C,0
P15,HUD,PLL,R->L,0
P15,HUD,PLL,R->R,0
P15,RAW,PLL,C->C,1
P15,RAW,PLL,C->L,0
P15,RAW,PLL,C->R,0
P15,RAW,PLL,L->C,0
P15,RAW,PLL,L->L,0
P15,RAW,PLL,L->R,0
P15,RAW,PLL,R->C,0
P15,RAW,PLL,R->L,0
P15,RAW,PLL,R->R,0
P15,HUD,PLR,C->C,0.86574074074074081
P15,HUD,PLR,C->L,0
P15,HUD,PLR,C->R,0.13425925925925927
P15,HUD,PLR,L->C,0
P15,HUD,PLR,L->L,0
P15,HUD,PLR,L->R,0
P15,HUD,PLR,R->C,0.31666666666666665
P15,HUD,PLR,R->L,0
P15,HUD,PLR,R->R,0.18333333333333335
P15,RAW,PLR,C->C,0.88333333333333341
P15,RAW,PLR,C->L,0
P15,RAW,PLR,C->R,0.11666666666666665
P15,RAW,PLR,L->C,0
P15,RAW,PLR,L->L,0
P15,RAW,PLR,L->R,0
P15,RAW,PLR,R->C,0.16
P15,RAW,PLR,R->L,0
P15,RAW,PLR,R->R,0.24000000000000005
P15,HUD,PTL,C->C,0.62759748708226459
P15,HUD,PTL,C->L,0.34466748448013085
P15,HUD,PTL,C->R,0.027735028437604527
P15,HUD,PTL,L->C,0.33037349555206691
P15,HUD,PTL,L->L,0.66962650444793304
P15,HUD,PTL,L->R,0
P15,HUD,PTL,R->C,0.29591836734693872
P15,HUD,PTL,R->L,0.035714285714285712
P15,HUD,PTL,R->R,0.096938775510204064
P15,RAW,PTL,C->C,0.79274376417233561
P15,RAW,PTL,C->L,0.20725623582766439
P15,RAW,PTL,C->R,0
P15,RAW,PTL,L->C,0.14102564102564102
P15,RAW,PTL,L->L,0.66849816849816845
P15,RAW,PTL,L->R,0.047619047619047616
P15,RAW,PTL,R->C,0.047619047619047616
P15,RAW,PTL,R->L,0
P15,RAW,PTL,R->R,0.095238095238095233
P15,HUD,PTR,C->C,0.7909009369625809
P15,HUD,PTR,C->L,0.038267953507679531
P15,HUD,PTR,C->R,0.17083110952973965
P15,HUD,PTR,L->C,0.47222222222222227
P15,HUD,PTR,L->L,0.1111111111111111
P15,HUD,PTR,L->R,0.083333333333333329
P15,HUD,PTR,R->C,0.46016483516483514
P15,HUD,PTR,R->L,0
P15,HUD,PTR,R->R,0.5398351648351648
P15,RAW,PTR,C->C,0.65277777777777779
P15,RAW,PTR,C->L,0.013888888888888883
P15,RAW,PTR,C->R,0.16666666666666666
P15,RAW,PTR,L->C,0.055555555555555552
P15,RAW,PTR,L->L,0.055555555555555552
P15,RAW,PTR,L->R,0.055555555555555552
P15,RAW,PTR,R->C,0.29761904761904762
P15,RAW,PTR,R->L,0.011904761904761899
P15,RAW,PTR,R->R,0.69047619047619058
P15,HUD,S,C->C,0.95082813638232921
P15,HUD,S,C->L,0.030888587792092519
P15,HUD,S,C->R,0.018283275825578198
P15,HUD,S,L->C,0.27873303167420815
P15,HUD,S,L->L,0.067420814479638005
P15,HUD,S,L->R,0
P15,HUD,S,R->C,0.27478632478632475
P15,HUD,S,R->L,0.011965811965811967
P15,HUD,S,R->R,0.097863247863247863
P15,RAW,S,C->C,0.9661967675167884
P15,RAW,S,C->L,0.025584942935175124
P15,RAW,S,C->R,0.0082182895480364358
P15,RAW,S,L->C,0.36722222222222223
P15,RAW,S,L->L,0.066111111111111107
P15,RAW,S,L->R,0
P15,RAW,S,R->C,0.20000000000000001
P15,RAW,S,R->L,0
P15,RAW,S,R->R,0.033333333333333333
P15,HUD,TL,C->C,0.80476190476190468
P15,HUD,TL,C->L,0.1238095238095238
P15,HUD,TL,C->R,0.071428571428571425
P15,HUD,TL,L->C,0.1615934252488874
P15,HUD,TL,L->L,0.83840657475111258
P15,HUD,TL,L->R,0
P15,HUD,TL,R->C,0.14285714285714285
P15,HUD,TL,R->L,0.14285714285714285
P15,HUD,TL,R->R,0
P15,RAW,TL,C->C,0.8571428571428571
P15,RAW,TL,C->L,0.14285714285714285
P15,RAW,TL,C->R,0
P15,RAW,TL,L->C,0.10453831882403308
P15,RAW,TL,L->L,0.89546168117596703
P15,RAW,TL,L->R,0
P15,RAW,TL,R->C,0
P15,RAW,TL,R->L,0
P15,RAW,TL,R->R,0
P15,HUD,TR,C->C,0.61111111111111105
P15,HUD,TR,C->L,0
P15,HUD,TR,C->R,0.38888888888888884
P15,HUD,TR,L->C,0
P15,HUD,TR,L->L,0
P15,HUD,TR,L->R,0
P15,HUD,TR,R->C,0.10681818181818181
P15,HUD,TR,R->L,0
P15,HUD,TR,R->R,0.89318181818181819
P15,RAW,TR,C->C,0.91666666666666663
P15,RAW,TR,C->L,0
P15,RAW,TR,C->R,0.083333333333333329
P15,RAW,TR,L->C,0
P15,RAW,TR,L->L,0
P15,RAW,TR,L->R,0
P15,RAW,TR,R->C,0.1666125541125541
P15,RAW,TR,R->L,0
P15,RAW,TR,R->R,0.83338744588744584
P16,HUD,LL,C->C,0.81190476190476191
P16,HUD,LL,C->L,0.15238095238095234
P16,HUD,LL,C->R,0.035714285714285698
P16,HUD,LL,L->C,0.5714285714285714
P16,HUD,LL,L->L,0.4285714285714286
P16,HUD,LL,L->R,0
P16,HUD,LL,R->C,0.25
P16,HUD,LL,R->L,0
P16,HUD,LL,R->R,0
P16,RAW,LL,C->C,0.97222222222222221
P16,RAW,LL,C->L,0
P16,RAW,LL,C->R,0.027777777777777776
P16,RAW,LL,L->C,0
P16,RAW,LL,L->L,0
P16,RAW,LL,L->R,0
P16,RAW,LL,R->C,0
P16,RAW,LL,R->L,0
P16,RAW,LL,R->R,0.25
P16,HUD,LR,C->C,0.92106227106227101
P16,HUD,LR,C->L,0.012820512820512817
P16,HUD,LR,C->R,0.066117216117216104
P16,HUD,LR,L->C,0.16666666666666666
P16,HUD,LR,L->L,0
P16,HUD,LR,L->R,0
P16,HUD,LR,R->C,0.29133597883597884
P16,HUD,LR,R->L,0
P16,HUD,LR,R->R,0.70866402116402105
P16,RAW,LR,C->C,0.95767195767195767
P16,RAW,LR,C->L,0.023809523809523798
P16,RAW,LR,C->R,0.018518518518518517
P16,RAW,LR,L->C,0
P16,RAW,LR,L->L,0
P16,RAW,LR,L->R,0
P16,RAW,LR,R->C,0.13888888888888887
P16,RAW,LR,R->L,0
P16,RAW,LR,R->R,0.19444444444444442
P16,HUD,PLL,C->C,0.33333333333333331
P16,HUD,PLL,C->L,0.66666666666666663
P16,HUD,PLL,C->R,0
P16,HUD,PLL,L->C,0.061188811188811171
P16,HUD,PLL,L->L,0.93881118881118886
P16,HUD,PLL,L->R,0
P16,HUD,PLL,R->C,0
P16,HUD,PLL,R->L,0
P16,HUD,PLL,R->R,0
P16,RAW,PLL,C->C,1
P16,RAW,PLL,C->L,0
P16,RAW,PLL,C->R,0
P16,RAW,PLL,L->C,0
P16,RAW,PLL,L->L,0
P16,RAW,PLL,L->R,0
P16,RAW,PLL,R->C,0
P16,RAW,PLL,R->L,0
P16,RAW,PLL,R->R,0
P16,HUD,PLR,C->C,0.5
P16,HUD,PLR,C->L,0.050000000000000003
P16,HUD,PLR,C->R,0.45000000000000001
P16,HUD,PLR,L->C,0.20000000000000001
P16,HUD,PLR,L->L,0
P16,HUD,PLR,L->R,0
P16,HUD,PLR,R->C,0.092991452991452977
P16,HUD,PLR,R->L,0
P16,HUD,PLR,R->R,0.90700854700854694
P16,RAW,PLR,C->C,0.97619047619047616
P16,RAW,PLR,C->L,0
P16,RAW,PLR,C->R,0.023809523809523798
P16,RAW,PLR,L->C,0
P16,RAW,PLR,L->L,0
P16,RAW,PLR,L->R,0
P16,RAW,PLR,R->C,0
P16,RAW,PLR,R->L,0
P16,RAW,PLR,R->R,0
P16,HUD,PTL,C->C,0.59186765615337045
P16,HUD,PTL,C->L,0.32127396413110698
P16,HUD,PTL,C->R,0.086858379715522557
P16,HUD,PTL,L->C,0.35515873015873017
P16,HUD,PTL,L->L,0.64484126984126988
P16,HUD,PTL,L->R,0
P16,HUD,PTL,R->C,0.34523809523809523
P16,HUD,PTL,R->L,0
P16,HUD,PTL,R->R,0.22619047619047619
P16,RAW,PTL,C->C,0.90512695790328057
P16,RAW,PTL,C->L,0.0495144097651955
P16,RAW,PTL,C->R,0.045358632331523881
P16,RAW,PTL,L->C,0.5714285714285714
P16,RAW,PTL,L->L,0.14285714285714285
P16,RAW,PTL,L->R,0
P16,RAW,PTL,R->C,0.25119047619047619
P16,RAW,PTL,R->L,0
P16,RAW,PTL,R->R,0.17738095238095239
P16,HUD,PTR,C->C,0.72517297517297508
P16,HUD,PTR,C->L,0.066239316239316212
P16,HUD,PTR,C->R,0.20858770858770859
P16,HUD,PTR,L->C,0.14444444444444443
P16,HUD,PTR,L->L,0.12222222222222223
P16,HUD,PTR,L->R,0.066666666666666666
P16,HUD,PTR,R->C,0.099415204678362568
P16,HUD,PTR,R->L,0.17543859649122806
P16,HUD,PTR,R->R,0.55847953216374269
P16,RAW,PTR,C->C,0.83181733725211993
P16,RAW,PTR,C->L,0.096121471121471083
P16,RAW,PTR,C->R,0.072061191626409005
P16,RAW,PTR,L->C,0.27797619047619043
P16,RAW,PTR,L->L,0.2994047619047619
P16,RAW,PTR,L->R,0.089285714285714288
P16,RAW,PTR,R->C,0.56111111111111112
P16,RAW,PTR,R->L,0
P16,RAW,PTR,R->R,0.2722222222222222
P16,HUD,S,C->C,0.95617086722034972
P16,HUD,S,C->L,0.023616706934476043
P16,HUD,S,C->R,0.020212425845174142
P16,HUD,S,L->C,0.23333333333333334
P16,HUD,S,L->L,0.033333333333333333
P16,HUD,S,L->R,0
P16,HUD,S,R->C,0.21404761904761901
P16,HUD,S,R->L,0
P16,HUD,S,R->R,0.085952380952380947
P16,RAW,S,C->C,0.97550872114852283
P16,RAW,S,C->L,0.011224401809071831
P16,RAW,S,C->R,0.013266877042405397
P16,RAW,S,L->C,0.25
P16,RAW,S,L->L,0.057692307692307696
P16,RAW,S,L->R,0
P16,RAW,S,R->C,0.18269230769230768
P16,RAW,S,R->L,0
P16,RAW,S,R->R,0.04807692307692308
P16,HUD,TL,C->C,0.87142857142857133
P16,HUD,TL,C->L,0.12857142857142859
P16,HUD,TL,C->R,0
P16,HUD,TL,L->C,0.12794784580498866
P16,HUD,TL,L->L,0.87205215419501136
P16,HUD,TL,L->R,0
P16,HUD,TL,R->C,0
P16,HUD,TL,R->L,0
P16,HUD,TL,R->R,0
P16,RAW,TL,C->C,0.7795918367346939
P16,RAW,TL,C->L,0.2204081632653061
P16,RAW,TL,C->R,0
P16,RAW,TL,L->C,0.26241496598639452
P16,RAW,TL,L->L,0.57431972789115648
P16,RAW,TL,L->R,0.16326530612244897
P16,RAW,TL,R->C,0.071428571428571425
P16,RAW,TL,R->L,0.14285714285714285
P16,RAW,TL,R->R,0.071428571428571425
P16,HUD,TR,C->C,0.88888888888888895
P16,HUD,TR,C->L,0
P16,HUD,TR,C->R,0.1111111111111111
P16,HUD,TR,L->C,0
P16,HUD,TR,L->L,0
P16,HUD,TR,L->R,0
P16,HUD,TR,R->C,0.18564814814814812
P16,HUD,TR,R->L,0
P16,HUD,TR,R->R,0.81435185185185188
P16,RAW,TR,C->C,0.81785714285714273
P16,RAW,TR,C->L,0
P16,RAW,TR,C->R,0.18214285714285713
P16,RAW,TR,L->C,0
P16,RAW,TR,L->L,0
P16,RAW,TR,L->R,0
P16,RAW,TR,R->C,0.10592547549069285
P16,RAW,TR,R->L,0
P16,RAW,TR,R->R,0.89407452450930724
P17,HUD,LL,C->C,0.97222222222222221
P17,HUD,LL,C->L,0.027777777777777776
P17,HUD,LL,C->R,0
P17,HUD,LL,L->C,0.875
P17,HUD,LL,L->L,0.125
P17,HUD,LL,L->R,0
P17,HUD,LL,R->C,0
P17,HUD,LL,R->L,0
P17,HUD,LL,R->R,0
P17,RAW,LL,C->C,0.91666666666666663
P17,RAW,LL,C->L,0.083333333333333329
P17,RAW,LL,C->R,0
P17,RAW,LL,L->C,0.3125
P17,RAW,LL,L->L,0.1875
P17,RAW,LL,L->R,0
P17,RAW,LL,R->C,0
P17,RAW,LL,R->L,0
P17,RAW,LL,R->R,0
P17,HUD,LR,C->C,0.96759259259259256
P17,HUD,LR,C->L,0
P17,HUD,LR,C->R,0.032407407407407406
P17,HUD,LR,L->C,0
P17,HUD,LR,L->L,0
P17,HUD,LR,L->R,0
P17,HUD,LR,R->C,0.16666666666666666
P17,HUD,LR,R->L,0
P17,HUD,LR,R->R,0.16666666666666666
P17,RAW,LR,C->C,0.98148148148148151
P17,RAW,LR,C->L,0
P17,RAW,LR,C->R,0.018518518518518517
P17,RAW,LR,L->C,0
P17,RAW,LR,L->L,0
P17,RAW,LR,L->R,0
P17,RAW,LR,R->C,0.09722222222222221
P17,RAW,LR,R->L,0
P17,RAW,LR,R->R,0.23611111111111108
P17,HUD,PLL,C->C,0.83960483960483967
P17,HUD,PLL,C->L,0.16039516039516039
P17,HUD,PLL,C->R,0
P17,HUD,PLL,L->C,0.39166666666666666
P17,HUD,PLL,L->L,0.60833333333333328
P17,HUD,PLL,L->R,0
P17,HUD,PLL,R->C,0
P17,HUD,PLL,R->L,0
P17,HUD,PLL,R->R,0
P17,RAW,PLL,C->C,0.92102272727272727
P17,RAW,PLL,C->L,0.078977272727272729
P17,RAW,PLL,C->R,0
P17,RAW,PLL,L->C,0.1875
P17,RAW,PLL,L->L,0.5625
P17,RAW,PLL,L->R,0
P17,RAW,PLL,R->C,0
P17,RAW,PLL,R->L,0
P17,RAW,PLL,R->R,0
P17,HUD,PLR,C->C,0.92499999999999993
P17,HUD,PLR,C->L,0
P17,HUD,PLR,C->R,0.074999999999999997
P17,HUD,PLR,L->C,0
P17,HUD,PLR,L->L,0
P17,HUD,PLR,L->R,0
P17,HUD,PLR,R->C,0.5
P17,HUD,PLR,R->L,0
P17,HUD,PLR,R->R,0
P17,RAW,PLR,C->C,0.81722222222222229
P17,RAW,PLR,C->L,0
P17,RAW,PLR,C->R,0.18277777777777776
P17,RAW,PLR,L->C,0
P17,RAW,PLR,L->L,0
P17,RAW,PLR,L->R,0
P17,RAW,PLR,R->C,0.40000000000000002
P17,RAW,PLR,R->L,0
P17,RAW,PLR,R->R,0.40000000000000002
P17,HUD,PTL,C->C,0.86127833268614007
P17,HUD,PTL,C->L,0.13872166731385999
P17,HUD,PTL,C->R,0
P17,HUD,PTL,L->C,0.56746031746031744
P17,HUD,PTL,L->L,0.4325396825396825
P17,HUD,PTL,L->R,0
P17,HUD,PTL,R->C,0
P17,HUD,PTL,R->L,0
P17,HUD,PTL,R->R,0
P17,RAW,PTL,C->C,0.90939035901441923
P17,RAW,PTL,C->L,0.090609640985580803
P17,RAW,PTL,C->R,0
P17,RAW,PTL,L->C,0.27380952380952378
P17,RAW,PTL,L->L,0.58333333333333326
P17,RAW,PTL,L->R,0
P17,RAW,PTL,R->C,0
P17,RAW,PTL,R->L,0
P17,RAW,PTL,R->R,0
P17,HUD,PTR,C->C,0.8821621386276558
P17,HUD,PTR,C->L,0.016588296760710549
P17,HUD,PTR,C->R,0.10124956461163355
P17,HUD,PTR,L->C,0.25
P17,HUD,PTR,L->L,0.083333333333333329
P17,HUD,PTR,L->R,0
P17,HUD,PTR,R->C,0.31150793650793651
P17,HUD,PTR,R->L,0.011904761904761899
P17,HUD,PTR,R->R,0.3432539682539682
P17,RAW,PTR,C->C,0.92576606400135819
P17,RAW,PTR,C->L,0
P17,RAW,PTR,C->R,0.074233935998641865
P17,RAW,PTR,L->C,0.055555555555555552
P17,RAW,PTR,L->L,0.055555555555555552
P17,RAW,PTR,L->R,0.055555555555555552
P17,RAW,PTR,R->C,0.1337719298245614
P17,RAW,PTR,R->L,0.017543859649122799
P17,RAW,PTR,R->R,0.51535087719298245
P17,HUD,S,C->C,0.95078949952230674
P17,HUD,S,C->L,0.01079306067705677
P17,HUD,S,C->R,0.0027031540863508038
P17,HUD,S,L->C,0.071428571428571425
P17,HUD,S,L->L,0.10714285714285714
P17,HUD,S,L->R,0
P17,HUD,S,R->C,0.10714285714285714
P17,HUD,S,R->L,0
P17,HUD,S,R->R,0
P17,RAW,S,C->C,0.98769841269841263
P17,RAW,S,C->L,0.01111111111111111
P17,RAW,S,C->R,0.0011904761904761899
P17,RAW,S,L->C,0
P17,RAW,S,L->L,0
P17,RAW,S,L->R,0
P17,RAW,S,R->C,0
P17,RAW,S,R->L,0
P17,RAW,S,R->R,0.033333333333333333
P17,HUD,TL,C->C,0.94761904761904769
P17,HUD,TL,C->L,0.052380952380952368
P17,HUD,TL,C->R,0
P17,HUD,TL,L->C,0.20357142857142854
P17,HUD,TL,L->L,0.65357142857142858
P17,HUD,TL,L->R,0
P17,HUD,TL,R->C,0
P17,HUD,TL,R->L,0
P17,HUD,TL,R->R,0
P17,RAW,TL,C->C,0.86428571428571421
P17,RAW,TL,C->L,0.1357142857142857
P17,RAW,TL,C->R,0
P17,RAW,TL,L->C,0.32964852607709749
P17,RAW,TL,L->L,0.67035147392290251
P17,RAW,TL,L->R,0
P17,RAW,TL,R->C,0
P17,RAW,TL,R->L,0
P17,RAW,TL,R->R,0
P17,HUD,TR,C->C,0.69444444444444431
P17,HUD,TR,C->L,0
